id source target overlap scale t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
36535719080030 PointCloud14.pcd PointCloud31.pcd 0.18 15.38 -0.32467585196529847 -0.9104811533170616 -0.2561438279659317 0.7499205061354324 0.11655497823647498 -0.30726599306899005 0.944458864404174 -1.1243434023906707 -0.9386162837916793 0.2767881481526269 0.2058829590892286 11.99907583024304
36535719080061 PointCloud0.pcd PointCloud17.pcd 0.15 180.21 -0.9510009993954552 0.13446780487369686 -0.27841607101834925 2.194122183891941 -0.17980610957433135 -0.9730751110346164 0.14420329831426323 -5.178926627933455 -0.25152904824013606 0.18719839138576547 0.9495735359381037 0.0694647297085475
36535719080092 PointCloud29.pcd PointCloud13.pcd 0.15 398.36 0.2301585770645884 -0.8446876004036403 0.4832493012182678 -3.495957876858425 -0.014494195038992796 -0.4995013254605849 -0.8661918633728272 3.2873052215775687 0.9730451930479774 0.1923571771144998 -0.12720758113715327 -4.372216604119833
36535719080123 PointCloud12.pcd PointCloud18.pcd 0.13 13.96 -0.5738430732192198 0.11096945055215152 0.8114122924644873 7.491123874236758 0.8079215037770584 -0.08545464700096306 0.5830611863608803 -11.487560696498608 0.13404093051354754 0.9901430625672707 -0.04061704810751196 8.628327882118164
36535719080154 PointCloud6.pcd PointCloud14.pcd 0.11 16.89 -0.39252883510538633 -0.8648654787429834 0.312935803783266 10.580603082744867 0.7584848047072735 -0.4968398490306429 -0.42172380232016476 -1.2482587826261802 0.5202133356989013 0.07181829915751564 0.8510112909163685 1.479108155739429
36535719080185 PointCloud27.pcd PointCloud15.pcd 0.17 157.80 -0.13831407366082732 -0.2892577472088261 -0.9472059821955421 1.3828821757278464 -0.29524330279064176 -0.9008703196050324 0.31822014300166457 6.429781824516064 -0.9453573975934288 0.323670546905957 0.039201631100989114 1.3106364028935296
36535719080216 PointCloud29.pcd PointCloud15.pcd 0.18 398.36 0.7513919565410934 -0.012004026746233298 -0.6597469446592562 -0.1257459638211963 -0.44154769224522483 0.7338507532512295 -0.5162351280429485 -2.2570302443061863 0.4903526925777651 0.6792046637755655 0.5461092029871472 -1.78452944812777
36535719080247 PointCloud30.pcd PointCloud14.pcd 0.11 491.57 -0.5406145597054682 0.33415122840119477 0.7720614317477822 -11.351442299608173 -0.045827517786363015 0.9046728066056223 -0.4236353993729125 7.411083219647681 -0.8400212714259107 -0.2644051239032237 -0.473765969657718 -1.0579421197673982
36535719080278 PointCloud23.pcd PointCloud31.pcd 0.17 103.54 0.8468380871777987 -0.4614635878564672 0.26441749410295007 3.5650892608592697 -0.4172015444525596 -0.8847217361349624 -0.20787092369241333 -1.4009180794398737 0.3298607667053571 0.06571762847953916 -0.9417393842754902 3.5681709355678097
36535719080309 PointCloud18.pcd PointCloud30.pcd 0.10 44.37 0.7676125010441175 -0.6358769325009999 -0.08019710065777497 -2.9906606174287154 0.004718301050933682 -0.11951921657446513 0.9928206759050794 -6.52571976921601 -0.640896860560252 -0.7624799561841248 -0.08874418595867478 -2.52691063172398
36535719080340 PointCloud0.pcd PointCloud15.pcd 0.22 180.21 0.5423514516386253 -0.8400134761277582 0.015240171561893761 -0.07760188312616934 0.8391575639799693 0.5425027527893631 0.03879878904253136 -8.125392294948814 -0.04085934067847388 -0.008253674316522098 0.9991308178309771 -1.5096701037425069
36535719080371 PointCloud0.pcd PointCloud6.pcd 0.23 180.21 0.30396284550343644 -0.4344275760238957 0.8478674835983842 -1.2461246332152607 -0.9489610355753587 -0.0594647239757867 0.3097368230647208 6.245438250643981 -0.08414001136912613 -0.8987416913621431 -0.4303299091328855 2.5735649432307413
36535719080402 PointCloud1.pcd PointCloud18.pcd 0.21 166.21 -0.36571758837271934 0.90986093589933 0.1959686783117064 0.3796807098424828 0.530399747425799 0.37676103322357263 -0.7594255933104667 -2.4282648805646194 -0.7648050427955417 -0.17379355905412874 -0.6203781470569448 3.303487455056859
36535719080433 PointCloud5.pcd PointCloud20.pcd 0.20 35.81 0.05826906991278075 0.9952223334861192 -0.07834042648558756 0.09600274686756674 -0.9981235871246423 0.05660002984998075 -0.02336110970006221 5.247873559327366 -0.018815427630976645 0.07955465763502204 0.9966529165821161 -1.4896512213196136
36535719080464 PointCloud14.pcd PointCloud0.pcd 0.20 15.38 -0.07617336656431856 0.00162010662669676 -0.9970932722071575 5.0135796300888105 0.9637717913270425 0.2564840765853062 -0.07321101488469423 -14.546546089225217 0.2556199375411122 -0.9665470985485918 -0.021098668649395635 -2.777449282957475
36535719080495 PointCloud21.pcd PointCloud11.pcd 0.18 228.07 0.6031275335925481 -0.092388263448758 0.7922762062560585 -2.182662789071206 0.6831844721988711 -0.4528359491477818 -0.5728861842510932 -3.000338891856199 0.4116991075639097 0.8867942331433772 -0.2099996021299322 -5.6485535783557275
36535719080526 PointCloud24.pcd PointCloud14.pcd 0.25 102.52 0.11168377801879585 0.5015725109704621 0.8578763022523901 1.341416174553234 0.9865552586945328 -0.1596105405837201 -0.03511690300605058 2.518255112675158 0.11931242713821588 0.8502643656965512 -0.5126549064985427 -5.724404642709678
36535719080557 PointCloud19.pcd PointCloud5.pcd 0.22 47.25 -0.5700796796192027 -0.45895738524934215 0.6814449922116631 12.20617120324095 -0.16106443081002106 -0.750897935656563 -0.6404768062580841 -6.5513843453261 0.8056471982283006 -0.47487936231404965 0.3541499445645734 5.315087183402525
36535719080588 PointCloud22.pcd PointCloud30.pcd 0.19 97.38 0.6799493346611107 0.6453951921360673 -0.3480430264515602 5.050269482822032 -0.4922217004238728 0.7535571123875556 0.4357401473377912 0.49738411095402385 0.5434948941119354 -0.12496689296680763 0.8300581761156736 3.428568170817542
36535719080619 PointCloud21.pcd PointCloud8.pcd 0.24 228.07 0.1659420688748668 0.9506909181041129 0.2620114654206718 2.0540950350289493 -0.962068777770488 0.09773249561763192 0.2546998746359114 0.023962907301449565 0.216533823262622 -0.2943384744383725 0.9308479821370208 2.1737031264527724
