id source target overlap scale t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
1807261650000 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9477363310730695 -0.3186443287221609 -0.016175244584250285 -1.464060918559241 0.31811403987097703 0.9476172153573444 -0.02872404559525732 -0.1945132450515215 0.024480694457536735 0.022077249185427736 0.9994564976362308 0.794614177637917
1807261650001 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.807987242806812 0.1440592640844633 0.5713173758016545 0.6492349549507448 -0.07364468452066816 0.9867375457673055 -0.14465640744525018 -0.13194141302960674 -0.584579400854407 0.07480604390393758 0.8078805480342653 0.30068119810532656
1807261650002 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9653768684365501 0.24472738586726567 0.09031062226678786 1.819126464435074 -0.2437043904373492 0.9695918343120353 -0.02235721174437562 1.0564907014294014 -0.09303586388699815 -0.0004259600887870363 0.9956626670659109 -0.12732106456670056
1807261650003 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9141372608848995 -0.28666229555811434 0.28666669943892203 -1.2341593356071696 0.33924121402050916 0.928048946824838 -0.1537548405976217 -0.43665195292930425 -0.22196501294515775 0.2378021879686166 0.945611787376614 1.7311972847396073
1807261650004 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9832623736338575 -0.17541819657109295 -0.04922967507162587 -0.5651128471811782 0.17522387357119487 0.984493885745082 -0.008269405133095053 0.6935845586051839 0.04991691824039603 -0.0004952194409945294 0.9987532508237893 -0.11730034950372348
1807261650005 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9140376614710563 0.2406695039506252 -0.3265169877367531 1.6875158056419912 -0.35720587297823153 0.8589872798367892 -0.36680351332621286 -1.180409115967978 0.1921955195169296 0.4519060111867884 0.8711152847533236 1.5582542409008213
1807261650006 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.8880764924719498 0.26415245944523236 -0.376222835149269 0.8504807818628061 -0.11195979125731458 0.9180599633402039 0.3803037060737145 -1.0420234966230735 0.44585328154039394 -0.29561695127448046 0.8448819263416895 -1.277767621554387
1807261650007 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9874850020430797 -0.14268515364456272 0.06718867218070772 -0.507476493882937 0.14869157157665028 0.9843073317182899 -0.09502575055050333 -0.13861260855705018 -0.05257553881839884 0.10382689273520673 0.9932048072089196 1.3920293761946505
1807261650008 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9130414809105534 0.2828650568645171 -0.2938411369119328 0.34952094182937743 -0.26801985911355203 0.9591518292138884 0.09051587505185893 0.10507928864882518 0.3074420421110545 -0.0038894884863617182 0.9515588592524895 0.886525907144764
1807261650009 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9886106595148875 -0.1430316441682038 -0.04680718598761911 -0.6532789157384316 0.1385536558234603 0.9864417834913023 -0.087951647173051 -0.5313722588798105 0.05875243272829933 0.08046462917977736 0.9950244193483231 0.199820956492874
1807261650010 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.8285389380671528 0.5598368507606105 -0.010292163863680577 2.687940131066112 -0.5597759809638642 0.828602070952409 0.008334215579331864 -0.8491763603882466 0.01319390929552044 -0.0011439160026897144 0.9999123022613936 0.9676927326694482
1807261650011 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9834953966689834 -0.06256982869921573 0.1697699068370759 0.42072749779729807 0.13020978614107476 0.8962533584996668 -0.42399920869167085 -0.8652194758310627 -0.12562729131846398 0.43910697320199576 0.8896082563473472 1.2323341416037368
1807261650012 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.7753725379023793 -0.40802503773892507 -0.4819885849737235 -0.6383995928896294 0.5166636789267015 0.8487448645674249 0.11265344090772253 -2.068277291311057 0.3631199117987745 -0.3363743798932556 0.8689051767636546 -0.896608840276167
1807261650013 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9973594061286497 -0.07025833755771331 -0.01838425985274987 -0.04691802482798263 0.07029133601830347 0.9975258372714194 0.0011541476142343876 0.17514928163678745 0.018257685709557346 -0.002443354165875054 0.9998303290723637 0.3202085525660133
1807261650014 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9415101580878171 0.1859210510557552 0.2810551280296753 0.58237916373692 -0.29959820250559854 0.8436372861301824 0.4455525182358589 -0.7600254795413635 -0.15427099297297675 -0.5036958330433401 0.8499946873374608 -3.0721106423386284
1807261650015 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9304701932368425 0.3046577853337879 0.20349165421044868 1.9986046401994628 -0.31981958364370705 0.946385309437679 0.04550032965281385 0.12465670647816023 -0.17871948247395708 -0.10741731664894864 0.978018847808252 -1.0464980588746555
1807261650016 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.8700912087788298 0.4639401924368527 0.16643553180571363 1.2213512970845406 -0.37411949090252106 0.8414783954778081 -0.3898059985055795 -0.4132097752824214 -0.3208985742140857 0.27689999600171455 0.9057320228862493 0.6149675387812773
1807261650017 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9282101206013832 0.18536349885960351 -0.3225931575586989 1.1490167095586783 -0.17702195249499797 0.98265296257097 0.055284568238836554 -1.3550234650227333 0.3272448629818724 0.005790374860201498 0.9449218333867379 0.07699571220099177
1807261650018 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9150985931096721 0.40321583543474687 -0.003399256294808514 1.283321910127436 -0.4011865774317694 0.9112761324804414 0.0928716343135617 0.8692351000940188 0.040544974747575985 -0.08362296590140865 0.9956722877516327 0.256109008993321
1807261650019 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.7250553904274222 -0.6882219731024017 -0.025400719501137776 -1.6605881700200744 0.6880554983445231 0.7254774781993361 -0.01618826190181627 -1.2800301042387419 0.029568767475300562 -0.00573971816110204 0.9995462688767452 0.9506506062058431
1807261650020 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9790001179447818 -0.19340557787693144 0.06444417359384244 -0.7838121018030639 0.17639028789935904 0.9621261051191734 0.2078456739578439 -0.22877837320885502 -0.10220193441850461 -0.19211361298538773 0.9760364359524782 -0.6789183195362
1807261650021 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9645456579590377 -0.00804677685010425 0.263793334060381 -0.5786860798349153 0.0936561932876912 0.944916919529687 -0.31362482785230134 -0.4108140106171826 -0.24673911560842104 0.32721134541585145 0.9121691423524053 2.0304462792665534
1807261650022 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9792073991602555 0.08261037995153715 0.1852792340065952 1.1329798839742813 -0.08396286532175233 0.9964687333462061 -0.0005483706490147086 -0.7334294125946357 -0.18467026473357664 -0.015019606774815675 0.9826857609305024 -0.24808839447834946
1807261650023 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9914803600458771 -0.12792951046872614 -0.024509916248941714 -0.912334674101431 0.12818517906593935 0.9917080017684304 0.009154184633273783 -0.02808737987961303 0.02313558970787452 -0.012218002279386495 0.9996576738609922 -1.025438803933576
1807261650024 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9011099391919294 -0.42566247649284067 -0.08253686204054056 -1.4422006438216133 0.43004521840721627 0.9016930069579692 0.044842293966582805 -0.38289949961188274 0.05533522941677448 -0.0759024196523246 0.9955786433408038 -0.30227872747390033
1807261650025 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9397948893013042 0.3308973269704521 -0.08539628239542629 0.08177797584340973 -0.32969632489626327 0.9436653394227876 0.028214544511170725 -0.6265917337246806 0.08992162917255941 0.0016389557300131048 0.9959474958204715 0.7055388583061292
1807261650026 1311878342.884819671.pcd 1311878312.085477124.pcd 0.14 0.36170656 0.9962779375314972 -0.059158344144303904 -0.06269419036952699 -1.0846627747655717 0.0589764638810316 0.9982480758176597 -0.004749298309146372 0.08957216077498115 0.06286531552514281 0.0010341394702792466 0.9980214840670918 0.6361706292428058
