id source target overlap t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
25958882390000 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9851394336423555 -0.0571596149784471 0.16196627642300898 -0.23997626214550838 0.06284570564505487 0.9975662459337726 -0.030199375085833455 0.6959572856943659 -0.15984590568667684 0.03992948020091705 0.9863340828776477 -0.31133752495484046
25958882390001 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.8772687312687801 -0.4799931054508491 0.00248834437221859 -0.583655764783372 0.4798572152282861 0.8771230390631454 0.019804730192206268 2.348543708983218 -0.011688718125569323 -0.01618002052785551 0.9998007705559638 -0.7525824159003534
25958882390002 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9448276322205246 0.28185583999647373 0.16690725224638775 -0.37416037411221925 -0.31151282791403306 0.9306944541252529 0.19174877080570682 -1.601933448431199 -0.10129414315526396 -0.2331632872481851 0.9671475471933231 -0.5151221176886334
25958882390003 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9794600491456202 -0.056224742738213616 -0.19364088006327795 0.008048596522552742 -0.0222001374909676 0.9244301380780886 -0.3807047067062712 0.08465137123514493 0.20041248968824582 0.3771839049017701 0.9041941914544747 0.98523477140901
25958882390004 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9972771952851623 0.07345355588336552 0.006539945890395591 -0.06412254964899056 -0.07371737880835921 0.9953756923807534 0.061587166513491574 -0.25290130451068205 -0.001985906791588283 -0.061901584354723614 0.9980802823563794 -0.014698093584127603
25958882390005 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9651771708540691 0.10155166244097097 -0.24108149808230836 0.07608203407787073 -0.09848712577306379 0.9948302549045086 0.024759846194813587 -0.5119211179027742 0.24234957173284974 -0.0001542144779011316 0.9701889822600538 0.9286215203154002
25958882390006 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9969711212369017 0.04634584496245795 -0.0624551525044259 -0.5128693361184071 -0.049392753478350475 0.9976177468707252 -0.04815793841522611 -0.1692729753523036 0.06007444817442922 0.05109690580938952 0.9968852325585149 0.33096525260479526
25958882390007 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9510058127867126 0.29255834099046907 -0.09998780507036123 -0.3854769416082302 -0.30533139444700264 0.9395413347954948 -0.15503167345980878 -1.8777679698831897 0.04858686665070114 0.17796543857615815 0.982836516955624 -0.22325985341216292
25958882390008 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9126393924433547 -0.40443778023180116 -0.05932471054963248 -0.45433898895907276 0.3929504608087954 0.9080197003304921 -0.14522451295108083 1.844311877987691 0.11260228554865007 0.10922593891973001 0.9876185597467899 0.5783631701271141
25958882390009 1311877821.825323763.pcd 1311877821.325501568.pcd 0.4252 0.9459567917780539 0.13002945120010292 -0.2970826314505303 -0.29243411017358767 -0.09261458304598655 0.98626304604132 0.1367762516686115 -0.40828094965774553 0.3107865619620476 -0.10187024017787207 0.9450048502890941 0.9868022068269989
