id source target overlap scale t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
25528382210000 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.9749685000903916 0.2169065542438822 0.04886686564061235 10.908034877162809 -0.22175259615992723 0.932597604952972 0.2847586580462698 -1.2348354569625688 0.01619289744993457 -0.2884670760451286 0.9573528796165757 -14.040431847273242
25528382210001 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.9816722865079859 -0.18051278860376455 0.0611118241641952 -6.837220048689771 0.17503182334518722 0.9808367222438897 0.08557561051094972 -1.7882321239496681 -0.07538821339335532 -0.07331069122819128 0.9944557103425987 -1.7427459787897872
25528382210002 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.8816948340965235 -0.47178487448914014 -0.005766431372182031 -22.831879787446937 0.4665953740731416 0.8736799683527092 -0.13773913675043142 -10.595800132579134 0.07002125692280087 0.11875329512259963 0.9904517547445084 3.252741135782756
25528382210003 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.8917998989896748 -0.44866529609074685 -0.05824424646098666 -24.74790975690161 0.42913303310806844 0.7980616126992325 0.42301595978328 -13.698844945631652 -0.1433100835861702 -0.4022401203506466 0.9042483649544644 -17.657172378021528
25528382210004 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.9961506877676788 -0.018720421318709417 0.08563499918625882 2.0208018268670482 0.0008498827127458829 0.978945866658474 0.20411826927461357 -0.027168776167433878 -0.08765320849435641 -0.20325977461844014 0.9751935085216193 -10.21400225155767
25528382210005 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.978386504473793 0.1715827123409776 -0.11540892811765437 11.439973715770414 -0.18114434219547643 0.9803469485941376 -0.07814465863212648 -0.01735293164551943 0.09973251803760257 0.09736135376974157 0.9902394617656896 0.757582425373283
25528382210006 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.9985184385749997 0.05097360555941216 -0.019042567106822665 4.248911591247477 -0.04212891150618618 0.9456827511903698 0.32234963768603303 -3.336627856022438 0.034439550534934575 -0.3210698142729807 0.9464291266236818 -12.117209565346794
25528382210007 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.8206698094972322 0.48440348325416605 0.3030747914146071 27.706052578453477 -0.41826427410306277 0.8706325306253472 -0.25894785889429944 -2.8354422100613683 -0.3893020174476555 0.08574533239853306 0.9171105043466957 9.767409033305592
25528382210008 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.7661726956995127 -0.6393968881666946 0.06442840807663298 -29.75267625427862 0.6415974628207516 0.7667759681765651 -0.020181930751670064 -14.129612543420453 -0.03649789126122153 0.05679994744397571 0.9977182317186779 6.755028734204812
25528382210009 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.7607739947824845 0.6489393918172326 0.01002968646471204 33.195061097749075 -0.6485214030413822 0.7594986597150337 0.05081117680495707 -4.342928648274454 0.02535584074601591 -0.045160288295666526 0.9986579142534819 -1.9194783651590899
25528382210010 p2at_met_062.pcd box_map.pcd 0.45 7.7169602 0.8528421724611275 0.39535819512755377 0.3411042749911933 19.757514168413092 -0.366997477635587 0.9185270001116884 -0.1470408156769376 -4.504113727740629 -0.3714472779290506 0.0002182001498921421 0.928454022613825 4.830310643987293
