id source target overlap scale t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
27844314100030 p2at_met_080.pcd p2at_met_031.pcd 0.11 2.86 -0.8839258089330189 -0.33998087621083517 0.3210734621749685 -67.08498894577622 0.24394905652608567 -0.9210212980915355 -0.30365873325464465 -210.03578688696183 0.3989536591161194 -0.19008622325854016 0.8970525099486447 -26.928575376191226
27844314100061 p2at_met_097.pcd p2at_met_054.pcd 0.13 3.47 0.8465881401615593 0.24339977043202526 -0.4733339969740498 22.22598920235756 -0.38558140757713383 -0.33257088549752856 -0.8606529987458512 -21.40349305424102 -0.36689984882611854 0.9111274103400838 -0.18770014133810398 29.46229387831178
27844314100092 p2at_met_076.pcd p2at_met_083.pcd 0.15 40.53 0.1263873456030884 0.959088623812853 0.25332834532316545 50.54495663460592 -0.9878465538733779 0.1449787825789839 -0.056038724132572854 -86.52951428131018 -0.0904733379062384 -0.2431669473318345 0.9657558753916127 -7.532819038556797
27844314100123 p2at_met_074.pcd p2at_met_038.pcd 0.12 32.64 -0.6352374351906442 0.771919182282863 -0.02478259381437714 4.963316752838718 -0.763470675879161 -0.6227951091500203 0.17099350599198712 -109.76282561140334 0.11655868910136888 0.12754225983010717 0.9849604276073228 17.407778016500103
27844314100154 p2at_met_019.pcd p2at_met_047.pcd 0.12 112.74 0.7004854531740501 0.642695190496185 0.3102628273006901 11.150400220156572 -0.5500506867738032 0.76319929555253 -0.3390738522030106 -17.978273989345276 -0.45471350526591225 0.06685601978277028 0.8881249353258768 -0.48083527548286487
27844314100185 p2at_met_005.pcd p2at_met_015.pcd 0.12 2615.58 0.997985113699883 0.055484459554426546 -0.03077641274393316 -1.411191643903372 -0.011002846934202573 0.6290535177491342 0.7772841238355394 4.278655027707141 0.0624872002315213 -0.7753793565445194 0.6283965334498853 12.441043173232632
27844314100216 p2at_met_040.pcd p2at_met_076.pcd 0.17 85.58 -0.8937048806871097 0.4485255550667846 0.010789471167397268 -25.69199398094976 -0.44592265426123034 -0.8906548262533216 0.0888085969278033 -191.21292799297524 0.04944261979970874 0.07455740690031123 0.9959902712494952 11.065742720543248
27844314100247 p2at_met_100.pcd p2at_met_099.pcd 0.10 3.21 0.6319407537195734 -0.5629263193192301 -0.5326958257824456 -18.311263374820186 0.5711724234865628 -0.12630145455518488 0.8110548718956879 4.569081640976072 -0.5238443914339675 -0.8167997928470284 0.24171295366245343 -13.05710468480511
27844314100278 p2at_met_004.pcd p2at_met_093.pcd 0.16 81.30 0.8755313352216388 0.41509993285604896 0.24725882550056294 -9.431650955313241 -0.45766652468437363 0.548467509978194 0.6998033600102582 1.831931975417508 0.1548748954102691 -0.7258618575467533 0.6701778350038405 4.3219169950646
27844314100309 p2at_met_055.pcd p2at_met_053.pcd 0.13 7.08 -0.5468285097670593 0.09909549956515101 -0.8313595268425511 22.856832788885587 -0.7932380347635528 -0.379008482497358 0.4765773708428742 -45.797173083686715 -0.2678656400331961 0.9200720907412543 0.28585896300207775 37.35025068667344
27844314100340 p2at_met_035.pcd p2at_met_034.pcd 0.20 373.07 -0.9355884490175742 0.09724988101037241 -0.33943587716733575 7.808021080865087 -0.0497659500662281 -0.988045456015843 -0.14590931108209176 -162.92133220044215 -0.3495677391849768 -0.119618717138721 0.9292436484750332 -2.410284066049006
27844314100371 p2at_met_076.pcd box_map.pcd 0.26 40.53 -0.008139251488165189 0.2959264623369973 -0.9551760473723794 -12.598082742952979 -0.9067097393112831 -0.4049861888324011 -0.11774394036667779 -130.45205980495058 -0.42167665482366634 0.86510907736754 0.2716156899610296 52.542730984741105
27844314100402 p2at_met_002.pcd p2at_met_051.pcd 0.27 5.01 -0.7391129555687747 -0.5694610404070634 -0.3597584778276887 2.804317696212498 0.5534945611662357 -0.8178402772486265 0.1574199849742271 -7.54714937791417 -0.3838695216734284 -0.08277321045117642 0.919669933161794 6.510993757565422
