id source target overlap scale t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
39885980090030 1311878057.483865679.pcd 1311878052.113141470.pcd 0.14 1.66966858 -0.4011572607198698 -0.6545557666452106 -0.6408038705588714 2.9786799051766746 0.8194840935826468 -0.5690267196685875 0.06822325606590618 -2.112447370910549 -0.40929045009230053 -0.49776032450839947 0.7646672392672088 7.96161277325462
39885980090061 1311878047.105261052.pcd 1311877991.381472609.pcd 0.18 3.56357858 0.008792069069179176 -0.6283201772577914 0.7779051705524396 1.8451139462608799 0.4277188463605054 0.7055417776162177 0.565037510707197 2.2726020666058444 -0.9038690657332626 0.3277568533057469 0.27494755340172405 -6.137711134691761
39885980090092 1311878012.916702147.pcd 1311878018.416634987.pcd 0.11 0.29747877 0.4189176888478724 -0.9063361124991779 -0.05534276059463146 4.487138612478455 0.8651626947865906 0.4169059342030814 -0.27871661876511883 1.3720372656891056 0.27568366204757555 0.06887882988359662 0.9587774638955093 7.3421925444841545
39885980090123 1311877984.913448964.pcd 1311877986.413805624.pcd 0.16 2.20708202 0.35219600387878847 -0.06376988506313608 -0.9337512391482257 -0.05335013198524291 -0.8673399513021759 0.35264518315697363 -0.35123038546134316 3.4510334572229637 0.35168079806402797 0.93358169249146 0.06889005528978376 -10.403102971175695
39885980090154 1311878012.916702147.pcd 1311878015.416753850.pcd 0.18 0.29747877 0.4064017203007669 0.038091612589250326 -0.9129001428343232 -1.3830786020457486 -0.21069662949678863 0.976109987593679 -0.05306809247147197 -5.426985425212731 0.8890694978770052 0.2139119472358152 0.4047185525454839 7.790832631098247
39885980090185 1311877977.913521548.pcd 1311877979.913186829.pcd 0.14 1.37998995 0.942028034542189 0.18346891151913963 0.280931202685929 -1.208086654810494 0.2217921355676266 0.28777761888832204 -0.9316610385045193 5.119567545838111 -0.25177654921960463 0.9399591483532409 0.23040262301049913 4.057887806922218
39885980090216 1311878021.918300567.pcd 1311878023.416579397.pcd 0.13 0.44641028 -0.8057479331382174 -0.26736356090019003 0.5284761059369296 2.8289851658341787 -0.28261904910401664 0.9577317767229989 0.053631305583112646 -0.2612416182661972 -0.5204774167310546 -0.10614410090899147 -0.8472524349420247 -0.9776410769634876
39885980090247 1311878014.416698005.pcd 1311878021.416795219.pcd 0.14 0.18143795 0.5849646760403237 0.808245233259597 -0.0674979310659162 -1.954281573724175 -0.7336258132942711 0.5627687071326511 0.3808996565246073 -0.9204093075467221 0.34584605513632594 -0.173294619608874 0.9221493810447726 6.106137580835039
39885980090278 1311877979.413486189.pcd 1311877980.913449772.pcd 0.15 0.04234615 0.6272667410558574 -0.7785839813690124 -0.01853158171180927 1.2594378723642996 -0.6441814296933984 -0.5320639740177369 0.5494890473800386 6.875657368359953 -0.4376833572382359 -0.33273850319437104 -0.8352953772700029 7.021296651024511
39885980090309 1311877999.912887758.pcd 1311878015.416753850.pcd 0.12 0.26875493 0.6592153655710424 0.7473477512505382 -0.08310499681608163 2.738365482210596 -0.07820843858221094 0.1780622522745381 0.98090635355749 -2.5248697480773203 0.7478760204268952 -0.6401290284119934 0.17583027343079394 9.349354601883858
39885980090340 1311878000.413021376.pcd 1311878010.916860226.pcd 0.20 0.22766574 0.16872724158355712 0.985612477084185 -0.009958060231827603 2.901989108856392 -0.38568835229564336 0.07531668492835542 0.919549831099367 8.635508125338314 0.9070697949171693 -0.15131239865714768 0.39284722878180617 10.457180142203214
39885980090371 1311877997.913031100.pcd 1311877999.413111309.pcd 0.23 7.9264758 -0.2868480578344376 -0.34244497533947965 -0.8946785068287683 -2.1973929303441464 0.3712045361249386 -0.9006949807706511 0.22573379005994113 6.434100268257075 -0.8831338426744161 -0.26735742084202485 0.38547973415449494 -4.9471319390935005
39885980090402 1311878010.916860226.pcd 1311878005.916916207.pcd 0.23 0.20266459 -0.19774767978974545 -0.9512217534790409 0.23679744687397092 3.2373474201108174 0.976327308622399 -0.21272028701427342 -0.03917991744131284 -2.7941197486394986 0.08764041063296792 0.2234440762267461 0.9707687176785524 2.223106083995993
39885980090433 1311878026.485283138.pcd 1311878023.416579397.pcd 0.22 2.00799053 0.25700580154723895 -0.9488422630927542 -0.1834294898321473 -16.24390059032809 0.9648432952457799 0.2627277579323626 -0.007179194321001919 -5.134087518026442 0.05500394158899928 -0.1751356188239688 0.9830066538069919 -3.0425501196592055
39885980090464 1311878008.416883803.pcd 1311878004.416857264.pcd 0.20 0.71454541 -0.816592322562788 -0.4914446634270883 0.30275257475461204 9.803818778209745 0.5202778803651561 -0.8538210109613273 0.01733806343617711 4.611569818871293 0.24997581069825814 0.17167359735851187 0.9529114701984313 6.233521731495712
39885980090495 1311878050.973596303.pcd 1311878047.105261052.pcd 0.20 2.13553079 0.2899586522036143 -0.918014749840145 0.2705048966066967 -4.204549689089605 0.929942116882978 0.33704245308683567 0.14700355119660918 6.861409130924853 -0.22612306220169 0.20892894460352873 0.9514289552286006 -10.28743518387569
39885980090526 1311878021.416795219.pcd 1311878010.916860226.pcd 0.23 0.40524467 0.4282572587137532 0.8022552378195216 0.41591135323542705 1.7334566124493367 -0.8916604935694772 0.30040791395777156 0.3386689378123956 -2.1890527470908507 0.14675586722995967 -0.5158891534260852 0.8439911710503253 -3.3169187051382183
39885980090557 1311877981.413966332.pcd 1311877979.913186829.pcd 0.18 0.03299355 -0.28924791378757153 0.4422407150440678 0.8489751435270936 0.6531197963388634 -0.9571647317459789 -0.1457435737690873 -0.2501889026449069 0.49799776790999584 0.01308895225698814 -0.8849756836559557 0.4654532400429587 0.6805828885894876
39885980090588 1311877980.913449772.pcd 1311877982.413358758.pcd 0.19 0.03131597 0.4338934698654159 -0.7292492494903402 0.5290859938856112 2.017863000341239 0.6006881596608642 0.6718289745806895 0.4333815452428764 3.0093473794001504 -0.6714984673485067 0.12977426952841972 0.7295535945473585 -5.848973214610399
39885980090619 1311878014.416698005.pcd 1311878015.916479078.pcd 0.25 0.18143795 -0.6659230661678689 0.6834639228047529 -0.299037683528218 14.055303320440022 -0.27327308272335327 0.14950452283961793 0.9502474519352174 3.2718753822889934 0.6941673373218156 0.7145106464391114 0.08721378285972817 1.3073649839687786
39885980090650 1311878018.416634987.pcd 1311878000.413021376.pcd 0.33 1.24856323 -0.8721574908765877 0.47716443416937493 0.1079602420878861 7.666652031003483 -0.4348356437154608 -0.8572087143722451 0.2758825528351571 3.8228028416351107 0.22418580254426365 0.19366807369337533 0.9551091053746067 0.7274422968195164
39885980090681 1311878015.416753850.pcd 1311878002.413051547.pcd 0.30 2.56550407 0.5753488541969679 -0.8001485845597832 -0.16951677970399165 -6.642590539234872 -0.03895751864171049 0.18021205557013137 -0.9828560051037327 7.647136114965042 0.8169798086339202 0.5720890294824428 0.07251299628562946 2.915174554368466
39885980090712 1311878002.912842635.pcd 1311878004.416857264.pcd 0.27 0.1602773 -0.2104706865467454 0.9161491023426775 0.3411347422665245 0.8193943053184858 -0.9745068103206558 -0.22435426631547806 0.0012805564045030304 6.481461142813119 0.07770821541641043 -0.3321686099900922 0.9400135359632046 1.5701861913363275
39885980090743 1311878010.416760630.pcd 1311878003.412829146.pcd 0.29 0.2125297 0.45440285419375004 -0.7017993383991199 0.5486307817860125 0.6094837198020095 -0.3963082764993422 -0.7108482300446596 -0.5810632872764343 2.6044726067492334 0.7977830507592241 0.046609896641513326 -0.6011403508802026 -0.3687018886185556
39885980090774 1311878017.916603725.pcd 1311878001.913061553.pcd 0.33 1.52085428 -0.8945917287336235 -0.4298935857411182 -0.12205385622761253 8.020123135762812 -0.1974395801133731 0.6252348612282023 -0.7550489921254152 1.1929173730878726 0.40090304449585035 -0.6513623210192575 -0.6442079444328234 -12.54349939088864
39885980090805 1311878018.416634987.pcd 1311878001.913061553.pcd 0.33 1.24856323 0.6347994276997048 -0.7524045956150219 -0.17583233800846396 1.5703140610875916 -0.7506304490711159 -0.6544789535504788 0.09061582801456565 3.5404420736861457 -0.18325833001373318 0.07446223107633639 -0.9802406646450207 7.259626189873233
39885980090836 1311878010.916860226.pcd 1311878013.916760920.pcd 0.29 0.20266459 -0.44626478850172585 0.8791202395460564 -0.16731808917147578 2.9708666329572377 -0.41202554886875103 -0.03587117402687795 0.9104659279475193 2.505351868489041 0.7944071283812313 0.4752482123000754 0.3782280411110051 2.2106815266771243
39885980090867 1311878015.416753850.pcd 1311878006.416765302.pcd 0.30 2.56550407 -0.21293512502827003 0.6920282688144453 0.6897503227189361 2.5142686860018992 0.5760972548299531 0.6590985540221069 -0.48342636364120606 7.521109878953718 -0.7891581498702189 0.2944248142525513 -0.5390208189353763 -8.389290091917317
39885980090898 1311878020.416806468.pcd 1311878021.918300567.pcd 0.29 0.38793191 -0.2803409281348989 -0.9344687910898445 -0.21949269348100917 2.0741129401319496 0.7750220646533031 -0.3552620133475181 0.5226181217416779 -3.520917939966311 -0.5663477406267238 -0.023600431168786795 0.8238284143774435 0.0761151282286201
39885980090929 1311878033.552322017.pcd 1311878032.020372911.pcd 0.31 1.76217408 0.29173157738209177 -0.9562332136773942 0.02259928800558536 -6.568645153398491 0.43511922352694377 0.15371467418576762 0.8871544737289401 6.830655881911491 -0.8518004156347108 -0.24897758935327102 0.4609188778129702 5.370507545539104
39885980090960 1311878017.916603725.pcd 1311878008.916832658.pcd 0.38 1.52085428 0.4066828752911703 -0.8733783741648447 -0.2679911462830048 2.697083015523888 0.9066751297026312 0.4218279719430904 0.0011710102885987977 -3.0698581097718876 0.11202342667327726 -0.2434571371464631 0.963420663183443 13.077517851317959
39885980090991 1311878015.916479078.pcd 1311878004.916798830.pcd 0.37 0.98122142 -0.08181478620528872 0.9848834235313938 -0.15267934638078823 3.8714136666715575 0.9963476524227096 0.08458257301881121 0.011710843405736304 -2.7680945874270835 0.02444782750959902 -0.1511635881904081 -0.9882063920737724 8.014492112209062
